Date,BTC,SPX
2022-04-06,47.54192963284279,22.3334444420984
2022-04-07,47.38136616910374,22.01665522928029
2022-04-08,42.32194247582634,21.196612978139783
2022-04-11,42.77558491124409,21.819254087080793
2022-04-12,42.131422573166525,21.347181777768515
2022-04-13,40.57994533449627,20.94858592898396
2022-04-14,41.523418366472555,21.232749673451547
2022-04-18,40.18909616915163,21.082182384937486
2022-04-19,39.96588171131448,19.453892415916897
2022-04-20,39.95731139481483,19.257475629027756
2022-04-21,39.32348993799808,18.477238067185446
2022-04-22,39.43207731573623,20.22533949151838
2022-04-25,39.268576572291735,19.90637534689906
2022-04-26,39.11641920742562,21.637195921691717
2022-04-27,40.31205561721389,20.65917372886707
2022-04-28,40.534476046417076,20.961042738655667
2022-04-29,41.114486743788746,23.184719648284542
2022-05-02,40.915070618125945,22.987739086803767
2022-05-03,40.74006944985836,23.06838555546393
2022-05-04,43.913104083802274,24.587357993695306
2022-05-05,48.99481925799955,26.37982447502133
2022-05-06,47.11804390375583,25.88039952579803
2022-05-09,56.962220311753796,27.129140608021586
2022-05-10,57.86092365060823,26.990141621098118
2022-05-11,58.19420840798386,26.71077698889126
2022-05-12,57.852318161963,26.738833553236397
2022-05-13,57.11434225490666,27.812922627826246
2022-05-16,60.19900210733734,27.739542050243188
2022-05-17,60.72105623056622,28.412702861199502
2022-05-18,61.29992250055669,30.323865022964767
2022-05-19,63.72006857059957,30.284951472132743
2022-05-20,64.1501937970129,30.18779608527133
2022-05-23,65.98033458179852,30.929014595011083
2022-05-24,66.46649423612261,30.69652609857869
2022-05-25,65.70369561885457,30.908870329710314
2022-05-26,64.03153813186329,31.347478040185344
2022-05-27,63.11305075466789,32.176227808928864
2022-05-31,67.23151462556298,32.18839111940424
2022-06-01,69.26890440828214,31.774536155097373
2022-06-02,69.73419368800823,32.38536100466939
2022-06-03,67.73657215475008,32.4396443565281
2022-06-06,66.07698788910339,31.538980359137554
2022-06-07,65.13111981675146,31.629476348906344
2022-06-08,56.179646116432615,30.626867848867644
2022-06-09,55.73043212418182,31.36456903972077
2022-06-10,52.839347703760964,31.37121200550349
2022-06-13,73.8423534745792,31.473213106875793
2022-06-14,72.37089373386699,31.353991276447147
2022-06-15,71.98705929224963,31.687940860334002
2022-06-16,76.28761721515595,31.275046293507458
